OBJECTID,LABEL,ACRES,GlobalID,SHAPESTArea,SHAPESTLength
18126,DT-1,2.68392837,{8CB6BA92-7A18-472C-8F39-58B5ABFF4112},116911.452575684,1487.51580158874
18127,DT-1,0.42439638,{CE8BC263-6607-498E-B4DD-41E74585E9B9},18486.6325073242,603.95345270016
18128,ROW,3.2257802,{32336D2D-5B5B-449A-884E-2B9128112751},140514.423828125,2703.10654965844
18129,ROW,2.56417297,{AE2D122A-90FD-462B-8110-020C81ECF476},111694.927307129,1777.43166615979
18130,ROW,2.01363827,{5CB54BEC-7DD0-42FC-9E97-9620436BC6C7},87713.7321166992,1787.07621492359
18131,ROW,2.43645298,{BD340666-DD36-473A-A941-B11B87A3A015},106131.467285156,1793.54647992909
18132,ROW,1.25000095,{54FA1AFE-D8B8-430D-91B2-711A7717A87A},54449.8233642578,1313.95232122733
18133,ROW,0.0224158,{0690C1D9-A6A6-42ED-8D3C-549EF2642392},976.428405761719,308.871580048553
18134,ROW,0.88321184,{62F12B95-A5A6-4D82-9772-214065879FCF},38472.5537719727,1016.56893498326
18135,ROW,7.51136802,{633768F4-BBF6-4C37-8921-6DC9F9C9DA16},327193.882324219,4386.04262231686
18136,ROW,6.80746797,{39498DEC-32D2-4FE8-BF2E-EA41ED74A33C},296532.118530273,4462.56985194299
18137,ROW,3.16459611,{F69FEC3D-9980-48FF-A169-21D10CCECDBF},137849.255004883,2075.04820420882
18138,ROW,12.64154459,{7F67B80F-44EE-48D5-A606-719422EBDE0E},550663.479736328,3055.06745999972
18139,N-1-1,3.00280135,{0FB7C9C6-34E9-4464-A424-16B5BBD2C520},130801.50378418,1990.25528202941
18140,N-1-1,1.2143475,{3E025199-C58D-486D-976E-40B527C3529F},52896.7655029297,978.640456342813
18141,N-1-1,1.27372898,{285F6823-7D80-417B-B2B9-B4DB51A8CC8E},55483.4124755859,1092.11061480162
18142,N-1-1,4.73701603,{A39E1461-13DF-4BBC-8C5A-558D707FFC4E},206343.593139648,2952.18178278595
18143,N-1-1,11.69443443,{6258DD21-92B2-43D2-B48D-0DFC550F6B17},509407.526367188,3637.03574083842
18144,N-1-1,4.06078584,{D451040B-EF98-4826-A6D5-B38F52932D41},176887.123413086,1727.93161894712
18145,N-1-1,6.33850136,{F4D8C3B9-525A-4817-81A9-755D9C03845E},276104.014892578,2377.9643787855
18146,N-1-1,6.20479089,{452F3A83-FB86-4217-B582-403DBF8C4C8E},270279.609985352,2332.42079025626
18147,N-1-1,6.66003569,{E37F304A-41A6-4CBB-B96D-76DC8750DFE5},290109.994262695,2570.15323396105
18148,N-1-1,13.30547962,{8B1498A1-66B2-4CF0-A6B4-3F18EE461C32},579584.374145508,4141.9791672536
18149,N-1-1,31.03365599,{BDABB798-4447-46AD-B9C9-E6E78E2E3B9D},1351820.64733887,7183.83780658315
18150,N-1-1,29.92353443,{0BCC569E-1812-4BDF-8B22-8912EBF497E0},1303463.94622803,7487.78865925756
18151,N-1-1,12.22066684,{2BD34263-0A54-4FCF-9B6D-E7CDD9D31016},532330.118347168,3756.16205376856
18152,N-1-1,50.12335837,{C96D5E54-0982-44AF-A3B6-BEE5032E8071},2183364.75689697,8831.82223186758
18153,N-1-1,11.07196826,{DAE7C58D-1020-4C7E-879C-DD8072C49D71},482293.008300781,4247.95575881954
18154,N-1-1,10.45120617,{D960D859-B53A-4393-BF85-4E6B147F69AC},455252.719909668,4543.63100735757
18155,ROW,0.69977744,{17BD82CB-1464-4799-91FC-0D014E62716F},30482.1832275391,1468.82235255147
18156,ROW,0.30451693,{E987AC9C-6E03-4DD0-A897-7870A47F2C4E},13264.704284668,493.288410540783
18157,ROW,0.00257962,{6B40AB64-625F-40DD-BD02-C5C36DB7310C},112.367919921875,50.6866253834777
18158,ROW,0.01225244,{2A4DFC04-8D84-4B62-AA2A-6D942430BFCD},533.713989257812,145.307259880017
18159,ROW,0.00930006,{27BC4EF8-5738-484B-AEEC-2BF34FAE7FC3},405.109191894531,146.660261567574
18160,ROW,2.14023365,{5CCBF690-065A-4265-821B-48A6808C3C00},93228.2047119141,2360.82904704009
18161,ROW,0.00384142,{9A855E4A-F327-474B-B4F4-9461B043D885},167.331787109375,77.2728403727013
18162,ROW,8.26573797,{D828C1A0-2732-4AFB-8F55-5BB03562DB4C},360054.10546875,3478.03493986362
18163,ROW,0.03706502,{9F9123E7-0184-4EC3-97C3-080165031207},1614.54595947266,712.968122016079
18164,ROW,2.45841223,{6065716F-AE54-48AA-BF84-99FC61DDE234},107088.008605957,2143.2998774714
18165,ROW,0.07625401,{57B3F6FE-1010-4602-A24A-3E4FA60898F1},3321.61157226562,536.787927718545
18166,ROW,0.07659033,{E13D56E8-3599-4F5F-ABBD-5D7D8F91DF7B},3336.26129150391,474.86002385854
18167,ROW,2.10370789,{46FBFF2D-C9A3-48C5-986C-1733EB5CA414},91637.1487426758,2821.12130798185
18168,ROW,0.01984989,{1870A03C-649A-41B1-8BC4-1259485F7575},864.657470703125,145.298877191085
18169,ROW,0.02889407,{E2F723D9-BD7D-4DBF-991D-91449CE49C57},1258.62072753906,226.663325217933
18170,ROW,0.03208181,{816DA2E5-9FB1-46DC-8053-21A2668393BE},1397.47814941406,413.641168645796
18171,ROW,0.567966,{E3B865C7-7571-415D-B6C3-B553D32BF990},24740.5,752.31966640879
18172,ROW,0.00946283,{141AAF4F-7B1D-4664-B789-55BC3BFB6A34},412.199279785156,208.24122144566
18173,ROW,0.00164489,{B9883C36-ECDA-419B-86BA-DA992CA1D7D0},71.6511840820312,40.6746173927098
18174,ROW,1.57755895,{B06DD014-8A0F-4D7B-8E13-2A693AC31231},68718.1928710938,3111.53832362716
18175,ROW,0.00692461,{5F0C8EA8-CEF7-45D1-BB58-DC504B434E78},301.635070800781,306.094656746093
18176,ROW,0.0144299,{EB648E02-E339-4AEB-84FA-913DC7A9A699},628.564086914062,597.304906073666
18177,ROW,4.49195917,{B440F449-AC2E-4C7A-BB1A-96250D10FD01},195668.958862305,3851.74748590048
18178,ROW,2.94931853,{DB01635B-F435-46CA-BAE4-5E2FC59E76B6},128471.801452637,3817.63173847774
18179,ROW,1.22059573,{6A7A0B27-AA56-4407-97F3-E6DA71512D06},53168.9374389648,2226.76215491862
18180,ROW,0.9438195,{A4627D07-EF23-444C-B382-21E9B2BC7608},41112.6127929688,986.191431629562
18181,ROW,4.87793728,{4E66C60C-6DEE-4CCF-BB35-506F0792F8D8},212482.09753418,6142.1946399013
18182,ROW,1.28361615,{07E2B39D-6ECA-4C58-B1E3-5AA215C6B7FF},55914.0958862305,1586.83293017805
18183,ROW,0.0074148,{187E20FC-091C-42D7-BBFE-F8DE2D93759E},322.9873046875,89.4878891028943
18184,ROW,12.5134268,{FFE96322-C35A-4F45-A282-5B79663BF3FB},545082.689758301,16808.0331202537
18185,ROW,4.98710367,{95126774-EB23-4CD6-A324-1EFD42F7049C},217237.367004395,5344.86780101603
18186,ROW,0.20961829,{8FEA4AEE-51F4-481F-8FBE-D0CEE380CD30},9130.93627929688,1122.35850022948
18187,ROW,0.27518363,{4E669997-D3AA-4BE6-BCE6-429265187697},11986.9506225586,1176.97955735562
18188,ROW,0.31179831,{DB8058D4-11F3-4B64-89C0-29BE01B6A7B3},13581.8798217773,468.110628168999
18189,N-4-2,5.44624075,{2F24069F-50DE-4F09-9BDD-B40C2248B9F2},237237.298156738,2196.53538908076
18190,N-4-2,1.19491306,{099366A6-3FDC-4CE3-9F71-FF4D5AD6E45C},52050.2043457031,902.926977144069
18191,N-4-2,4.63734427,{B9BFFB28-62FC-4982-8943-AC93A29C0AB1},202001.908691406,1934.31263686982
18192,N-4-2,0.79419929,{237F1147-37A7-4D93-B8E4-44A0A82201AC},34595.182800293,795.718441547786
18193,N-4-2,4.31780224,{1E19090B-36DB-4264-B75E-8157BF1C8D63},188082.713256836,1863.31988024062
18194,N-4-2,0.70963311,{DEC1A2C9-DD94-49F7-99A0-D711EDEBDFD7},30911.4945068359,814.745626176014
18195,N-4-2,4.15502319,{2DDF6E6D-F1EC-4476-9D78-86027A610FA2},180992.086303711,1816.6734890784
18196,N-4-2,0.77795574,{5EDC197F-1012-4179-BAAC-5F2F2E5ABFBF},33887.6166992188,827.505646149995
18197,N-4-2,3.19639138,{89B14F2C-7F89-47AE-A68A-C492C5C9A84C},139234.251342773,1668.37542625582
18198,N-4-2,2.18050968,{EDE915B1-156A-4704-8637-BD3C3650CF78},94982.621887207,2103.74796317899
18199,ROW,46.73232934,{80C7751B-D7C0-4574-8794-F9CF903FF49C},2035652.12426758,48705.9805150253
18200,ROW,63.34841611,{477D6201-DF5D-482E-A625-50A56823F9E5},2759445.96777344,24194.6077436247
18201,ROW,1.45209394,{8AFE623B-B5C2-4511-A5BA-7A7CD51FF3D5},63252.9590454102,2650.80823935031
18202,ROW,11.5632488,{51D6BEBB-1AF6-4EAB-AF1B-DC7E38D55E7B},503693.103210449,12193.3513964135
18203,N-3-3,1.8465718,{DF63B91C-9137-47D9-B60F-A6ED610FE053},80436.3464355469,1321.35138467101
18204,N-3-3,1.34278687,{89C68A6F-9C63-413C-80FB-F4E257192601},58491.5621948242,1107.7795594506
18205,N-3-3,1.13326114,{67255220-23C3-4EEA-B383-2E8DC7D7332F},49364.6577758789,962.506131939088
18206,N-3-3,0.55003567,{15B71C76-A2E2-4D67-98F6-AA8B8419FCDD},23959.4579467773,645.454381632156
18207,N-3-3,0.73535926,{800439F5-D9A4-4C99-B22B-FED65C1843B7},32032.1209716797,740.828576008982
18208,N-3-3,0.24776729,{234499DF-4CB1-4008-A9FB-3D896AB7729B},10792.7003173828,443.884878928193
18209,N-3-3,0.85139782,{AB4CC2C8-9586-4830-8B3E-506D0BEFE26C},37086.7406616211,852.919560370668
18210,N-3-3,1.11742088,{05C54C15-C8C1-42FA-BFD0-95EDE536B618},48674.6588134766,949.260870423445
18211,N-3-3,6.60858575,{35A74656-4290-4BC7-B18B-AFE7DF2BF74F},287868.843505859,2333.44739805147
18212,N-3-3,3.26930769,{D3560D72-D970-43BC-9710-9CF5CBBC82B6},142410.473632812,1981.95233962711
18213,N-3-3,3.25952506,{47B68399-2F9E-44E7-AB52-511DE555DEDB},141984.343566895,1969.45572904581
18214,N-3-3,0.58540364,{ABCA8848-648D-475F-868F-22EDB9FBD228},25500.0803833008,656.904869320164
18215,N-3-3,0.40287288,{9B653CC1-5202-4A98-81FC-45CC7CC79964},17549.0726928711,551.050960394354
18216,N-3-3,5.88123733,{A8E6203B-B6B2-41DE-A275-076D2C725109},256185.673461914,2249.80405270151
18217,N-3-3,2.02187907,{FACB7483-493D-4542-8D49-A23AB188531B},88072.7001953125,1482.06333185842
18218,N-3-3,1.94666935,{E9EA3761-63C9-4A56-9A98-5272012F3DC5},84796.5775756836,1428.20617368303
18219,N-3-3,0.52510596,{75A4735B-CCD0-4288-B399-2931505D3845},22873.5239257812,612.405456919746
18220,N-3-3,0.88231742,{8B766FFE-F733-4355-93F9-62A491C8BD16},38433.5930175781,880.581093827349
18221,N-3-3,3.8783675,{1776F70F-3647-478A-9419-CDF7FB8EDB01},168941.012451172,1763.92574890044
18222,N-3-3,1.96223778,{0CFF5F3F-0D16-4402-ABB6-35E4514BEE36},85474.7357177734,1297.93012983863
18223,N-3-3,3.17235044,{BE9D3534-5246-4483-A164-90D79466ABC3},138187.032592773,1724.73952786658
18224,N-3-3,1.20557596,{11227C67-F445-42B5-8094-7F8E0E22734C},52514.6787719727,1001.10737585386
18225,N-3-3,1.81509744,{A396E218-CACD-445E-99B1-741C0339CA3B},79065.3286743164,1405.95348369352
18226,N-3-3,1.76494336,{0266E81E-B232-4510-9F9E-BA9D16722A93},76880.625,1554.26777753183
18227,N-3-3,2.67788057,{91A8AE5C-603C-4DE0-8952-6BEB88056A2A},116648.011108398,1827.64844009951
18228,N-3-3,3.67577226,{C910B4A2-CE04-4BCD-8481-A3C8FF65FFBB},160115.999084473,1738.42263342046
18229,N-3-3,4.44761895,{97EB1835-2AB8-479A-A939-352F99E316A7},193737.506530762,1888.97487165629
18230,N-3-3,2.20629523,{4AA4F514-8A69-47A0-9A2B-3C24CFEDB4FC},96105.8353271484,1576.8511510203
18231,N-3-3,2.25597303,{ABC68AF7-9BAC-4F96-88FD-C72D32BDE4AB},98269.7919311523,1567.20746834227
18232,N-3-3,0.72785765,{AAD5528C-C093-45BF-B801-9F4DF49F61E7},31705.3524169922,734.591077667559
18233,N-3-3,2.95211995,{FF475BCC-3FB8-4A03-A8B6-74A44142E6E2},128593.830566406,2301.37914798394
18234,N-3-3,2.426048,{F632AC0F-CAB2-4E46-84D5-59BA72D2DA13},105678.22845459,1528.2980206249
18235,N-3-3,2.03433874,{B22E7E07-E56B-48EC-957E-848E85785BAF},88615.4412841797,1595.51684711436
18236,N-3-3,1.73543174,{BF96E887-D406-4E5B-BA23-DA75A840EC4D},75595.1039428711,1446.4284390244
18237,N-3-3,2.36612058,{7F3F0CE0-FB9F-4005-B08D-00A41FDF3C52},103067.800109863,1701.97339423398
18238,N-3-3,3.23630579,{94322F0B-9FD5-4539-9848-ADFACAF16765},140972.916015625,1641.22990456683
18239,N-3-3,3.22963787,{0E64C864-2211-44A2-873B-286CA263F631},140682.463134766,2320.43136062357
18240,N-3-3,3.28545174,{F60D54D1-3336-448A-939C-263F7D7DC58E},143113.705932617,2598.23053589355
18241,N-3-3,2.75851977,{11CD1D91-D3AA-4CDD-A0AC-414FACF049B0},120160.64050293,1423.28981640508
18242,N-3-3,1.00147397,{61B9C9B5-2AE5-4787-92F6-6B08E961ACFE},43624.0315551758,917.065275767225
18243,N-3-3,0.42177776,{C5A18AF6-2EBA-4636-919D-FA39EE082F93},18372.5657958984,545.852410584287
18244,N-3-3,2.22954422,{5E1424BE-070B-42A1-A68E-BF3C52BEB1C6},97118.5578613281,1848.39758587063
18245,N-3-3,2.27476258,{E4F04E5A-3531-4B73-98A9-BA34CBBA6A51},99088.2614135742,1616.40740745118
18246,N-3-3,1.30091905,{0B89AF89-A8D2-4869-88F2-EF2B15F5FB62},56667.8070678711,1340.19138658171
18247,N-3-3,3.38382156,{6EF5B22C-1400-40FC-BE5A-7624EE3B543E},147398.67767334,2617.26120152946
18248,N-3-3,4.53000792,{0E846CE1-A2FE-430A-902D-34EF8863476D},197326.355712891,2457.00296727246
18249,N-3-3,2.47770657,{01D4ED59-A62E-446E-860F-920570C59A2A},107928.466552734,2223.91711005201
18250,N-3-3,2.40029097,{920F3670-4B9B-4451-B4A8-5C676E144790},104556.256286621,1928.12395996511
18251,N-3-3,4.18623466,{E491E53C-8231-48DA-9123-E2AF341EFFF1},182351.65234375,1839.83243662421
18252,N-3-3,1.93621941,{CFADFAC1-77AC-4CE3-8118-409AE12E315D},84341.3801879883,1502.86419138705
18253,N-3-3,3.85870961,{2003ED88-0871-4937-A77E-04DA06080851},168084.718566895,2689.50825085798
18254,N-3-3,0.98998384,{CFA63D57-8408-4A84-968F-5EDE8B5C5728},43123.5235595703,1129.29352448455
18255,N-3-3,0.39745914,{1B65E823-C453-4DF3-95AD-01C14AF5AE31},17313.250793457,566.704730223863
18256,N-3-3,0.52534283,{1C532C04-E43C-48B5-B6BF-9FD85CB93F1F},22883.8421630859,637.343728780961
18257,N-3-3,0.41393379,{FCD1ECDA-0F43-4D48-B789-DC038D0A12D6},18030.8837890625,550.385256921367
18258,N-3-3,3.09358668,{FBCDD680-CDC0-4ABC-8548-D489746922A9},100236.765563965,1617.36371661741
18259,N-3-3,4.48202913,{E1A33BD0-2632-4216-AC56-0E5C74B9A01D},155458.912475586,2055.26692802428
18260,N-3-1,1.51967356,{A501E33A-9696-47D2-8144-F88ABA4076D7},66196.7154541016,1360.12971790425
18261,N-3-1,0.40757113,{5E628D1A-BBF1-49B8-91AC-9A36A02F9762},17753.7275390625,536.577786095781
18262,N-3-3,0.66160599,{4A540E29-E7AC-452C-9CA4-BB0ACFFD0372},28819.44140625,732.151317659148
18263,N-3-3,1.70404267,{AB2C6360-D311-45CC-A13C-ACAB7AF1AEF8},30235.6835327148,771.035545644653
18264,N-3-3,0.4035098,{2FBE593C-D876-44B0-9E94-4E734958C0CD},17576.81640625,534.18354911961
18265,N-3-3,0.60621502,{BC6DB387-D845-43BB-B6C6-80923F1A97F2},26406.6206665039,727.538593041968
18266,N-3-3,0.02730849,{D92127A3-6A44-4035-B639-BD0623DF157E},1189.55297851562,148.672957478701
18267,N-3-3,0.15946845,{54A79B84-BA90-44E8-8614-48F74FD7E971},6946.41802978516,377.629633504218
18268,NX-1,1.87925257,{8B1D4DAF-3029-4E33-824A-17A450059691},81859.9141845703,1829.04375253755
18269,NX-1,2.07392439,{EFB7421E-6D3B-4CF1-9FA8-B2F9E0FECB3C},90339.7852172852,1421.04767392808
18270,NX-1,2.16803012,{FE9357B0-C26C-4C35-9DFE-B096D11E1376},94439.0141601562,1328.80912072421
18271,NX-1,2.07786225,{9B0C55B3-A5C4-4638-9865-62FD03DC3D9B},90511.3173828125,1556.53696917439
18272,NX-1,0.5553078,{9866BA34-6779-4381-BE71-87A1D9B39E29},24189.1109008789,624.321149361305
18273,NX-1,1.17037497,{734787FF-7F97-4F8C-9C72-04AA67F2E7F6},50981.3294677734,1055.12522886339
18274,NX-1,3.84027904,{10D9E388-E6F4-4ED5-82B8-FBB0549BEA38},167281.886169434,2138.21197931439
18275,NX-1,0.66150876,{A13E0007-3C04-4E8A-A124-60FE06657189},28815.2063598633,694.388600031187
18276,NX-1,0.68292835,{FEF091C1-5F6F-4F9B-A8F2-2F3098EFADAB},29748.2399902344,696.952785812223
18277,NX-1,1.16310447,{E6294ECF-4D94-4CB9-BDC5-C87D0A9DA418},50664.6282348633,1005.20938713799
18278,NX-1,0.55784205,{33DBEBCF-6BEB-4296-9BAC-0078C596A349},24299.5023803711,622.622044662118
18279,NX-1,0.9546765,{73758171-9F8F-445E-B211-0B371BCF599C},41585.5417480469,906.929791723324
18280,NX-1,0.61110667,{C1B9BE8A-B5C4-4829-B893-5EED58A46B6F},26619.6999511719,664.45299193058
18281,NX-1,2.59814641,{B8C59CBD-37CB-4CFB-8B3A-AB6FBDF4E0D3},113174.804748535,1373.92163782346
18282,NX-1,7.31454846,{12AAC017-1448-4BF3-92FE-A0A40FDFBFB0},318620.45690918,3175.20629254938
18283,NX-1,0.72264474,{2FD8AB54-9CC6-46A6-A28F-5C56A4120822},31478.2792358398,730.567918749649
18284,NX-1,1.58249575,{13269C04-DB86-4AB0-B974-05D0677CA8A1},68933.2393188477,1281.74732993894
18285,NX-1,0.54920143,{30A57066-DD93-47DB-9667-D32431C1C8CF},23923.1186523438,621.567538353734
18286,NX-1,0.93753208,{00256879-6EC8-43AC-A4DD-5DDEAD7482A4},40838.7339477539,872.788706438438
18287,NX-1,0.81490517,{8FF4809E-4C31-4592-A5E2-3D04DA5AB99C},35497.1271362305,783.116131504354
18288,NX-1,0.86172826,{B690E7E7-3B2E-4F02-8477-90286A1C9F6B},37536.7330322266,801.636921591735
18289,NX-1,0.64579888,{8A588A78-6B2F-4D3D-84DD-39A4884398FD},28130.88671875,724.81920749303
18290,NX-1,0.98455427,{18422287-CFDE-47EC-91E8-18E296D84058},42887.0126342773,887.114027293095
18291,NX-1,0.4860996,{ECB1152B-F0ED-4F80-8A7E-E9957714834C},21174.4138793945,582.418984514272
18292,NX-1,0.38508854,{BBDE1E54-0CE1-44A6-BB4D-D451DAF4BD17},16774.3894042969,525.814033456111
18293,NX-1,0.86506149,{D59DC865-D22D-471E-926D-B166621B105C},37681.9278564453,803.134639700328
18294,NX-1,3.25258415,{2C980FBE-5D07-4929-877C-DA50FF0867E6},141681.998779297,1998.71027889787
18295,NX-1,0.49598208,{AC121D37-5E9C-4C14-8E25-0501BF3DC897},21604.8931884766,588.517123544619
18296,NX-1,0.413315,{704ACB70-BCBE-4788-A932-28A5DC327866},18003.9293212891,606.340301261583
18297,NX-1,1.59377448,{E9117812-6666-4C59-92F7-0436C16C7482},69424.5386962891,1430.72101297383
18298,NX-1,0.22490313,{226697FD-6BA6-4615-9975-E6E4103C2488},15806.8942260742,558.29651370028
18299,NX-1,0.90397618,{0444921C-D682-4E1C-92B9-DACB1D219AA1},39377.0445556641,795.784530222107
18300,NX-1,3.06027121,{7111DCCB-B9CF-4DD2-80D6-B86C77C76ABF},133304.880126953,2235.02117534489
18301,NX-1,0.34682701,{B2FF94A5-7AD8-427A-86CD-077279ABE093},15107.7242431641,550.95753411105
18302,NX-1,2.14587049,{BCC6CDAF-9B72-42C7-99EE-53E97CB09F17},93473.7446899414,1214.79954586577
18303,NX-1,0.97776889,{D5F26846-924A-4C3A-BF3A-07AA6623C57C},42591.4426269531,949.659774260569
18304,NX-1,5.0968077,{3A827D65-68A0-47A3-ACC0-1E42BBEEB311},222016.055297852,2084.87113943209
18305,NX-1,0.60503169,{E02413E5-FE4F-4E09-B197-D8DF6310ABBD},26355.0750732422,665.269266507476
18306,NX-1,1.64484088,{45B0B47F-4B1C-4425-8290-B0E2B7AE3970},71648.982421875,1370.65512638043
18307,NX-1,2.04319207,{A074C7FF-3595-4595-86A8-F7053B13B873},89001.0905761719,1212.15706827863
18308,NX-1,0.27139467,{AD434EB9-F1D6-4A94-B52A-705F07CED3B0},11821.9044799805,550.470724805038
18309,NX-1,1.09005522,{F0E5751C-5914-4826-9AC4-1A04373BFB42},47482.615234375,1085.77522448381
18310,NX-1,2.00869641,{FC250EA5-A907-4BAA-BF0E-5624FB8E7615},87498.4653320312,1337.26080767045
18311,NX-1,0.83592749,{A5B2257A-6A15-4AE9-9FEB-B5C60251A64B},36412.8558959961,841.825206710491
18312,NX-1,3.08522022,{A251984E-C33F-4DD4-ABAB-0A015222DBE7},134391.655395508,2011.67186491544
18313,NX-1,1.07479361,{C884150E-F63D-4598-B999-4E71F898D71C},46817.8225097656,938.603361276872
18314,NX-1,1.27082013,{11335518-C074-40A1-80C7-9AB4A39FC842},55356.7035522461,1445.61637994361
18315,NX-1,0.3478355,{9959E666-1252-401B-86B1-19D862BAA6C9},15151.6536254883,503.775601302785
18316,NX-1,1.73935107,{A811B3AB-0537-44F7-9F2F-D95D9964EF1D},75765.8292236328,1319.52003150248
18317,NX-1,4.75124832,{2210C1B2-DE75-4F0C-94FC-B41CA892BCDB},206963.548706055,2154.55746034696
18318,NX-1,0.84721432,{31F7C8D0-A620-4250-82F7-02210CC464CD},36904.5078125,932.693611641868
18319,NX-1,0.85950095,{92641E88-4B5A-40A9-AE5B-72AC60195500},37439.7116088867,944.319106132309
18320,NX-1,4.44340037,{D60E4746-287A-4589-B3AD-C66817870B86},193553.745788574,2178.77372602363
18321,NX-1,0.497505,{6E5BDA43-51BD-4A11-9212-CC2AF031572C},21671.2312011719,653.628330447413
18322,NX-1,1.53264733,{AD9D455D-37E2-4B89-82DB-C11001D1E20F},66761.8507080078,1192.91654344026
18323,NX-1,2.43715409,{0776E14D-5FE6-45DE-98D2-AE0A40630E38},106162.007080078,2054.19257355453
18324,NX-1,1.73718728,{F74F1373-1A09-425C-8644-33A2250352FF},75671.575378418,1613.10579033058
18325,NX-1,3.32107571,{C124ECBB-03CB-4DB5-B8F2-68381FA9DE91},144665.479309082,1546.27435951336
18326,NX-1,7.32003019,{EDD8DE08-8377-4902-A211-F6AD4AC885D9},318859.239562988,3467.10629606674
18327,NX-1,0.62361106,{6873C193-EDC6-42E8-A870-4C6559A46511},27164.3889770508,662.117234270389
18328,NX-1,1.0330667,{D85AF4AC-BB85-457D-9828-06182806256E},45000.2054443359,899.99599241791
18329,NX-1,2.75344281,{BBF190F2-5CDB-425E-8FE3-94E89AC029B5},119939.489379883,2014.62173421758
18330,NX-1,0.77457762,{09AAE00A-8BD5-43C0-B120-39F9CC2AB581},33740.4662475586,761.879572752001
18331,NX-1,3.81354522,{5507D0B7-2D76-4EE9-A856-C209ECF7B122},166117.365234375,2279.7746501836
18332,NX-1,1.14869761,{6C5E578E-6B1E-44CD-98EE-9F293F12097B},50037.0673828125,1097.20458688154
18333,NX-1,0.47888684,{FDF71F4C-8623-4715-8FC6-2F2FE31544E2},20860.2275390625,648.646357977693
18334,NX-1,2.5326281,{974F3DE7-18CF-4D99-8E75-23C2C05F5B83},110320.838989258,1677.66297742261
18335,NX-1,5.11617854,{EAC6B179-B096-4356-BCA5-B0925BF66158},222859.84564209,2485.36011876772
18336,NX-1,4.54190433,{530D6919-7585-473F-A598-D5BB55CF4F76},197844.561096191,2216.08865798117
18337,NX-1,0.54723305,{0F74873C-8C22-438E-A2E8-BECE07AD9D22},23837.3764648438,842.912872975753
18338,NX-1,2.06973398,{4EA911B0-15E0-4243-818B-3F1665B6142B},90157.2516479492,1375.39260855941
18339,NX-1,4.16659115,{F4D591B0-6186-4CC2-BCCE-E8503767A8B5},181495.984863281,2399.66670747645
18340,NX-1,2.53474153,{5F510A69-ADDF-4BCF-AC36-9178C33EBCBE},110412.899658203,1651.0224080886
18341,NX-1,2.28681185,{1633A0D3-FA91-4A79-8E80-3C4EF2B7588B},99613.1256713867,1823.918417436
18342,NX-1,2.8414498,{0340C9D1-03E1-4BB0-A26F-851850CE9F28},123773.058105469,1489.23262700385
18343,NX-1,4.82168584,{DD7CD569-13A1-4563-9FEF-E0F9A5E5324E},210031.795227051,2159.34627781755
18344,NX-1,1.66652267,{021F4F8F-C698-43A4-B72F-BD15A8CAFCF9},72593.4370117188,1146.92575550893
18345,NX-1,2.8939909,{96DE6BB1-C27D-420B-ACC3-96F0B13C30E5},126061.739257812,1451.95940617671
18346,NX-1,3.22061533,{FC5731DC-818B-4D5E-9485-DF2DC8BBC813},140289.442626953,2020.13899681026
18347,NX-1,2.65352466,{57F784A5-F037-4294-8775-5562A8DBC6FB},115587.072143555,1404.96758243537
18348,NX-1,0.31175601,{97D3A9BD-FB83-4C98-A3F2-006959E6A36B},13580.0374145508,536.736793589045
18349,NX-1,2.2888512,{F8B797F9-0133-4F68-95F2-30F4D8287ECE},99701.9591064453,2033.61793089091
18350,NX-1,1.14535003,{0A901D2D-1553-4CB0-957B-170D590601D4},49891.2476806641,978.730774060889
18351,NX-1,2.31772285,{EB45BCDC-098B-4DBA-9B47-F7E8BEB3F1E1},100959.603088379,2068.35317264383
18352,NX-1,5.45917019,{0294EECD-0AE5-40E5-8CE7-A54FE6614195},237800.501831055,2050.7620514539
18353,NX-1,1.62487292,{FB9A4A5A-07C4-434E-9107-73992543D7F8},70779.1812744141,1159.95408572844
18354,NX-1,11.00509068,{2F29156C-D4B5-48B8-8B95-7C2BBF7337F8},479379.83215332,3388.39220404929
18355,NX-1,4.60697524,{F2AEAB9B-CDE0-4874-BD4F-E99FE45ADB40},200679.038696289,2513.13160248844
18356,NX-1,1.30054502,{4031B681-C616-4562-8CB0-A4FF13958E25},56651.5141601562,912.178558415843
18357,NX-1,6.95896807,{99216F1D-56AA-43A8-A315-42DDD03CD42E},303131.436767578,2245.76062111507
18358,NX-1,0.06638081,{465F5CE9-9E09-4F95-BF5C-EBBF476769E4},2891.53637695312,215.114796383591
18359,NX-1,0.10935452,{A6B4EC5D-5B42-4AD4-BC1E-985E69DC9257},4763.46374511719,276.239089972687
18360,NX-1,0.13481928,{98550422-7301-4808-8DD2-6273ABCC0A5C},5872.70416259766,348.905651713113
18361,NX-1,0.24569895,{14303C77-E181-4E46-8126-5E0C1EF4B180},10702.6032104492,423.200133586538
18362,NX-1,3.18734738,{37DB8F50-8069-4B58-B21F-EEAD272F9F1F},138840.296508789,1678.70450889263
18363,NX-1,1.1781001,{87EF1975-E41C-426A-8CF4-355191B9D7A0},51317.8349609375,1066.63245772869
18364,NX-1,0.7740242,{E6B42ADC-16D7-4A73-B515-4E4ED18CD034},33716.3592529297,799.622748034262
